node_id,name,frequency,in_degree,out_degree
695,ENSG00000101096,0.216433,14,13
696,ENSG00000101104,0.108216,0,71
697,ENSG00000101109,0.150301,34,19
698,ENSG00000101126,0.184369,24,6
699,ENSG00000101144,0.272545,16,5
700,ENSG00000101152,0.128257,1,26
701,ENSG00000101158,0.218437,1,11
702,ENSG00000101160,0.206413,11,1
703,ENSG00000101161,0.128257,15,75
704,ENSG00000101180,0.168337,0,1
705,ENSG00000101181,0.250501,10,7
706,ENSG00000101189,0.264529,53,9
707,ENSG00000101197,0.316633,13,1
708,ENSG00000101199,0.152305,14,34
709,ENSG00000101210,0.160321,0,4
710,ENSG00000101246,0.154309,23,21
711,ENSG00000101255,0.294589,11,1
712,ENSG00000101266,0.156313,10,5
713,ENSG00000101278,0.224449,8,3
714,ENSG00000101290,0.138277,7,34
715,ENSG00000101323,0.118236,0,14
716,ENSG00000101337,0.188377,1,9
717,ENSG00000101343,0.180361,2,6
718,ENSG00000101350,0.174349,3,7
719,ENSG00000101361,0.498998,95,1
720,ENSG00000101365,0.106212,4,137
721,ENSG00000101367,0.128257,4,47
722,ENSG00000101391,0.272545,30,3
723,ENSG00000101407,0.122244,7,21
724,ENSG00000101413,0.210421,4,1
725,ENSG00000101421,0.146293,8,12
726,ENSG00000101439,0.322645,15,0
727,ENSG00000101442,0.386774,75,0
728,ENSG00000101443,0.348697,67,3
729,ENSG00000101457,0.132265,0,10
730,ENSG00000101460,0.140281,5,10
731,ENSG00000101473,0.328657,76,1
732,ENSG00000101474,0.240481,0,1
733,ENSG00000101493,0.446894,111,7
734,ENSG00000101544,0.130261,1,15
735,ENSG00000101546,0.190381,5,27
736,ENSG00000101574,0.164329,16,10
737,ENSG00000101654,0.114228,13,51
738,ENSG00000101773,0.172345,6,11
739,ENSG00000101849,0.134269,12,53
740,ENSG00000101850,0.136273,0,7
741,ENSG00000101856,0.452906,74,1
742,ENSG00000101871,0.310621,49,5
743,ENSG00000101940,0.38477,151,2
744,ENSG00000101945,0.168337,6,4
745,ENSG00000101955,0.150301,1,73
746,ENSG00000101966,0.128257,19,18
747,ENSG00000101972,0.140281,34,41
748,ENSG00000101997,0.250501,32,4
749,ENSG00000102007,0.392786,53,3
750,ENSG00000102024,0.306613,29,9
751,ENSG00000102030,0.350701,99,9
752,ENSG00000102038,0.168337,1,2
753,ENSG00000102048,0.124248,1,1
754,ENSG00000102078,0.174349,0,20
755,ENSG00000102081,0.144289,32,11
756,ENSG00000102100,0.184369,2,9
757,ENSG00000102103,0.186373,49,25
758,ENSG00000102125,0.124248,0,74
759,ENSG00000102172,0.254509,22,4
760,ENSG00000102178,0.132265,3,29
761,ENSG00000102218,0.164329,48,14
762,ENSG00000102221,0.130261,25,33
763,ENSG00000102225,0.216433,5,10
764,ENSG00000102226,0.186373,2,20
765,ENSG00000102265,0.334669,52,4
766,ENSG00000102287,0.250501,16,8
767,ENSG00000102309,0.238477,58,12
768,ENSG00000102531,0.300601,86,4
769,ENSG00000102543,0.308617,9,0
770,ENSG00000102554,0.140281,0,63
771,ENSG00000102572,0.262525,72,1
772,ENSG00000102595,0.12024,0,19
773,ENSG00000102710,0.152305,15,40
774,ENSG00000102738,0.228457,3,2
775,ENSG00000102753,0.274549,58,9
776,ENSG00000102763,0.166333,26,27
777,ENSG00000102786,0.206413,26,4
778,ENSG00000102796,0.222445,1,1
779,ENSG00000102805,0.244489,3,2
780,ENSG00000102858,0.178357,1,14
781,ENSG00000102871,0.140281,5,66
782,ENSG00000102890,0.206413,19,28
783,ENSG00000102893,0.108216,0,43
784,ENSG00000102898,0.148297,18,12
785,ENSG00000102908,0.252505,118,2
786,ENSG00000102910,0.142285,0,10
787,ENSG00000102931,0.142285,36,41
788,ENSG00000102967,0.138277,0,30
789,ENSG00000102981,0.158317,6,20
790,ENSG00000102984,0.190381,0,0
791,ENSG00000103018,0.154309,0,23
792,ENSG00000103021,0.12024,0,27
793,ENSG00000103024,0.306613,69,7
794,ENSG00000103037,0.276553,1,6
795,ENSG00000103042,0.198397,0,2
796,ENSG00000103066,0.296593,9,0
797,ENSG00000103067,0.543086,94,0
798,ENSG00000103111,0.310621,23,1
799,ENSG00000103121,0.118236,0,24
800,ENSG00000103126,0.198397,9,13
801,ENSG00000103148,0.352705,71,0
802,ENSG00000103174,0.238477,14,6
803,ENSG00000103184,0.176353,3,11
804,ENSG00000103194,0.130261,0,8
805,ENSG00000103202,0.11022,0,84
806,ENSG00000103222,0.122244,0,7
807,ENSG00000103227,0.212425,5,9
808,ENSG00000103245,0.168337,28,51
809,ENSG00000103249,0.186373,1,14
810,ENSG00000103253,0.252505,13,11
811,ENSG00000103254,0.450902,83,4
812,ENSG00000103266,0.188377,23,9
813,ENSG00000103269,0.180361,0,21
814,ENSG00000103326,0.198397,6,4
815,ENSG00000103342,0.184369,17,3
816,ENSG00000103351,0.270541,0,4
817,ENSG00000103353,0.268537,33,5
818,ENSG00000103356,0.158317,2,23
819,ENSG00000103363,0.208417,56,10
820,ENSG00000103415,0.152305,21,28
821,ENSG00000103423,0.190381,5,8
822,ENSG00000103479,0.104208,6,72
823,ENSG00000103485,0.440882,72,4
824,ENSG00000103490,0.346693,56,1
825,ENSG00000103494,0.174349,10,5
826,ENSG00000103496,0.104208,4,84
827,ENSG00000103507,0.230461,17,4
828,ENSG00000103510,0.134269,0,18
829,ENSG00000103528,0.122244,0,11
830,ENSG00000103534,0.272545,13,1
831,ENSG00000103544,0.206413,23,8
832,ENSG00000103550,0.154309,5,32
833,ENSG00000103642,0.150301,0,5
834,ENSG00000103647,0.356713,49,2
835,ENSG00000103653,0.398798,19,0
836,ENSG00000103876,0.170341,11,16
837,ENSG00000104081,0.122244,0,0
838,ENSG00000104093,0.126253,5,18
839,ENSG00000104219,0.168337,22,14
840,ENSG00000104228,0.312625,45,1
841,ENSG00000104290,0.258517,11,2
842,ENSG00000104312,0.142285,1,17
843,ENSG00000104320,0.106212,1,29
844,ENSG00000104324,0.168337,4,29
845,ENSG00000104325,0.238477,13,3
846,ENSG00000104341,0.142285,3,66
847,ENSG00000104356,0.128257,1,13
848,ENSG00000104365,0.108216,0,16
849,ENSG00000104368,0.194389,6,15
850,ENSG00000104412,0.108216,1,20
851,ENSG00000104413,0.234469,20,8
852,ENSG00000104427,0.118236,14,44
853,ENSG00000104447,0.164329,12,37
854,ENSG00000104472,0.142285,2,8
855,ENSG00000104490,0.386774,65,0
856,ENSG00000104518,0.330661,12,0
857,ENSG00000104522,0.182365,0,11
858,ENSG00000104524,0.370741,73,0
859,ENSG00000104529,0.204409,15,9
860,ENSG00000104635,0.220441,51,12
861,ENSG00000104671,0.408818,7,1
862,ENSG00000104687,0.104208,0,11
863,ENSG00000104695,0.330661,31,2
864,ENSG00000104731,0.166333,11,14
865,ENSG00000104756,0.124248,9,142
866,ENSG00000104760,0.218437,0,0
867,ENSG00000104765,0.553106,160,0
868,ENSG00000104774,0.12024,0,4
869,ENSG00000104825,0.166333,14,8
870,ENSG00000104835,0.130261,7,60
871,ENSG00000104852,0.174349,12,17
872,ENSG00000104859,0.154309,3,36
873,ENSG00000104870,0.128257,0,22
874,ENSG00000104872,0.216433,41,15
875,ENSG00000104883,0.108216,12,86
876,ENSG00000104884,0.190381,9,7
877,ENSG00000104885,0.132265,0,37
878,ENSG00000104889,0.114228,0,71
879,ENSG00000104899,0.288577,6,1
880,ENSG00000104907,0.320641,102,12
881,ENSG00000104915,0.178357,38,26
882,ENSG00000104946,0.132265,1,57
883,ENSG00000104960,0.170341,34,29
884,ENSG00000104964,0.154309,2,10
885,ENSG00000104969,0.204409,41,15
886,ENSG00000104973,0.118236,0,22
887,ENSG00000104976,0.190381,15,21
888,ENSG00000105136,0.262525,5,2
889,ENSG00000105185,0.114228,2,84
890,ENSG00000105193,0.168337,28,18
891,ENSG00000105197,0.200401,44,18
892,ENSG00000105202,0.134269,20,21
893,ENSG00000105204,0.378758,38,0
894,ENSG00000105221,0.156313,0,28
895,ENSG00000105229,0.250501,4,3
896,ENSG00000105248,0.106212,6,84
897,ENSG00000105258,0.224449,68,7
898,ENSG00000105364,0.106212,6,74
899,ENSG00000105372,0.192385,43,21
900,ENSG00000105379,0.202405,23,3
901,ENSG00000105393,0.11022,26,72
902,ENSG00000105397,0.114228,0,49
903,ENSG00000105401,0.274549,29,17
904,ENSG00000105404,0.214429,24,4
905,ENSG00000105443,0.278557,32,8
906,ENSG00000105447,0.126253,0,15
907,ENSG00000105472,0.160321,9,19
908,ENSG00000105514,0.260521,11,4
909,ENSG00000105518,0.11022,13,110
910,ENSG00000105519,0.11022,0,34
911,ENSG00000105520,0.324649,56,4
912,ENSG00000105523,0.124248,0,4
913,ENSG00000105552,0.410822,37,0
914,ENSG00000105559,0.11022,0,46
915,ENSG00000105576,0.168337,0,22
916,ENSG00000105583,0.106212,11,95
917,ENSG00000105617,0.190381,22,11
918,ENSG00000105618,0.226453,41,9
919,ENSG00000105619,0.12024,11,89
920,ENSG00000105640,0.200401,36,15
921,ENSG00000105655,0.232465,10,12
922,ENSG00000105669,0.240481,62,20
923,ENSG00000105671,0.264529,58,9
924,ENSG00000105672,0.160321,10,40
925,ENSG00000105676,0.224449,11,21
926,ENSG00000105698,0.368737,89,2
927,ENSG00000105700,0.236473,32,9
928,ENSG00000105705,0.388778,121,2
929,ENSG00000105707,0.559118,138,0
930,ENSG00000105723,0.112224,0,29
931,ENSG00000105726,0.210421,2,8
932,ENSG00000105732,0.128257,0,3
933,ENSG00000105738,0.210421,0,10
934,ENSG00000105750,0.204409,6,0
935,ENSG00000105771,0.150301,6,60
936,ENSG00000105778,0.258517,52,4
937,ENSG00000105855,0.284569,39,8
938,ENSG00000105856,0.124248,43,54
939,ENSG00000105887,0.104208,6,133
940,ENSG00000105926,0.126253,0,16
941,ENSG00000105948,0.174349,4,4
942,ENSG00000105971,0.306613,61,17
943,ENSG00000105974,0.308617,56,14
944,ENSG00000105983,0.208417,27,2
945,ENSG00000105993,0.128257,0,90
946,ENSG00000106009,0.280561,78,15
947,ENSG00000106012,0.124248,0,13
948,ENSG00000106034,0.138277,10,48
949,ENSG00000106069,0.254509,1,0
950,ENSG00000106078,0.134269,0,6
951,ENSG00000106080,0.224449,43,6
952,ENSG00000106105,0.114228,0,36
953,ENSG00000106123,0.236473,9,5
954,ENSG00000106211,0.428858,132,2
955,ENSG00000106261,0.128257,3,27
956,ENSG00000106263,0.194389,19,12
957,ENSG00000106268,0.116232,10,89
958,ENSG00000106346,0.240481,27,1
959,ENSG00000106348,0.428858,28,0
960,ENSG00000106392,0.176353,11,22
961,ENSG00000106404,0.196393,5,2
962,ENSG00000106443,0.184369,13,3
963,ENSG00000106460,0.140281,18,43
964,ENSG00000106479,0.168337,8,26
965,ENSG00000106483,0.174349,4,1
966,ENSG00000106524,0.150301,2,33
967,ENSG00000106546,0.322645,64,3
968,ENSG00000106571,0.302605,60,6
969,ENSG00000106628,0.180361,18,22
970,ENSG00000106635,0.118236,0,40
971,ENSG00000106636,0.146293,0,43
972,ENSG00000106638,0.240481,0,2
973,ENSG00000106665,0.158317,4,23
974,ENSG00000106692,0.198397,26,8
975,ENSG00000106723,0.148297,37,32
976,ENSG00000106771,0.180361,28,28
977,ENSG00000106772,0.222445,40,12
978,ENSG00000106785,0.212425,9,2
979,ENSG00000106803,0.196393,14,16
980,ENSG00000106819,0.294589,5,0
981,ENSG00000106829,0.268537,18,4
982,ENSG00000106852,0.284569,0,0
983,ENSG00000107014,0.102204,0,28
984,ENSG00000107036,0.178357,37,15
985,ENSG00000107164,0.128257,3,29
986,ENSG00000107223,0.204409,61,22
987,ENSG00000107249,0.322645,42,9
988,ENSG00000107281,0.252505,51,5
989,ENSG00000107290,0.166333,55,24
990,ENSG00000107317,0.144289,5,24
991,ENSG00000107331,0.416834,57,0
992,ENSG00000107371,0.214429,1,9
993,ENSG00000107372,0.324649,58,1
994,ENSG00000107404,0.47495,152,0
995,ENSG00000107438,0.192385,8,24
996,ENSG00000107443,0.144289,1,17
997,ENSG00000107537,0.116232,0,7
998,ENSG00000107560,0.190381,55,14
999,ENSG00000107651,0.190381,13,8
1000,ENSG00000107672,0.118236,0,33
1001,ENSG00000107679,0.340681,99,3
1002,ENSG00000107731,0.12024,0,79
1003,ENSG00000107745,0.152305,0,4
1004,ENSG00000107771,0.290581,54,8
1005,ENSG00000107815,0.340681,27,3
1006,ENSG00000107816,0.146293,0,6
1007,ENSG00000107829,0.128257,14,113
1008,ENSG00000107833,0.142285,4,46
1009,ENSG00000107854,0.144289,32,23
1010,ENSG00000107862,0.162325,0,16
1011,ENSG00000107863,0.128257,31,30
1012,ENSG00000107864,0.294589,1,0
1013,ENSG00000107872,0.274549,54,10
1014,ENSG00000107874,0.132265,17,42
1015,ENSG00000107902,0.258517,17,0
1016,ENSG00000107938,0.376754,25,1
1017,ENSG00000107957,0.174349,30,30
1018,ENSG00000107959,0.102204,0,7
1019,ENSG00000108055,0.11022,8,108
1020,ENSG00000108091,0.202405,12,4
1021,ENSG00000108094,0.138277,28,26
1022,ENSG00000108106,0.202405,57,23
1023,ENSG00000108107,0.284569,73,1
1024,ENSG00000108187,0.162325,1,1
1025,ENSG00000108262,0.140281,0,35
1026,ENSG00000108298,0.230461,56,9
1027,ENSG00000108344,0.188377,1,39
1028,ENSG00000108375,0.118236,0,5
1029,ENSG00000108389,0.134269,1,22
1030,ENSG00000108395,0.234469,17,7
1031,ENSG00000108406,0.11022,16,34
1032,ENSG00000108424,0.118236,2,40
1033,ENSG00000108439,0.126253,0,17
1034,ENSG00000108443,0.212425,47,6
1035,ENSG00000108465,0.272545,42,13
1036,ENSG00000108506,0.148297,29,18
1037,ENSG00000108509,0.142285,0,8
1038,ENSG00000108510,0.130261,20,28
1039,ENSG00000108523,0.170341,2,0
1040,ENSG00000108528,0.108216,0,8
1041,ENSG00000108561,0.160321,2,34
1042,ENSG00000108582,0.132265,5,23
1043,ENSG00000108587,0.12024,2,33
1044,ENSG00000108591,0.130261,0,16
1045,ENSG00000108604,0.158317,0,12
1046,ENSG00000108639,0.250501,33,11
1047,ENSG00000108651,0.122244,0,32
1048,ENSG00000108671,0.280561,14,1
1049,ENSG00000108679,0.262525,15,8
1050,ENSG00000108771,0.166333,1,6
1051,ENSG00000108773,0.304609,79,8
1052,ENSG00000108774,0.12024,0,42
1053,ENSG00000108784,0.1002,0,30
1054,ENSG00000108786,0.234469,19,5
1055,ENSG00000108821,0.104208,0,3
1056,ENSG00000108830,0.426854,60,2
1057,ENSG00000108852,0.420842,95,6
1058,ENSG00000108854,0.122244,0,14
1059,ENSG00000108861,0.128257,1,90
1060,ENSG00000108924,0.208417,21,17
1061,ENSG00000108946,0.322645,77,1
1062,ENSG00000108958,0.164329,5,12
1063,ENSG00000108961,0.130261,17,46
1064,ENSG00000108963,0.212425,1,11
1065,ENSG00000108984,0.156313,0,7
1066,ENSG00000109065,0.312625,74,9
1067,ENSG00000109066,0.170341,0,6
1068,ENSG00000109099,0.160321,11,21
1069,ENSG00000109107,0.252505,0,1
1070,ENSG00000109113,0.607214,132,1
1071,ENSG00000109118,0.202405,9,8
1072,ENSG00000109184,0.142285,3,38
1073,ENSG00000109323,0.324649,1,0
1074,ENSG00000109452,0.12024,0,31
1075,ENSG00000109458,0.392786,113,3
1076,ENSG00000109466,0.194389,21,16
1077,ENSG00000109475,0.1002,2,108
1078,ENSG00000109534,0.430862,52,1
1079,ENSG00000109572,0.162325,1,14
1080,ENSG00000109576,0.286573,1,1
1081,ENSG00000109610,0.130261,0,33
1082,ENSG00000109654,0.486974,138,0
1083,ENSG00000109670,0.132265,22,27
1084,ENSG00000109775,0.118236,0,43
1085,ENSG00000109819,0.537074,129,0
1086,ENSG00000109846,0.59519,156,0
1087,ENSG00000109854,0.128257,0,26
1088,ENSG00000109911,0.116232,3,94
1089,ENSG00000109956,0.202405,0,3
1090,ENSG00000110066,0.140281,4,16
1091,ENSG00000110074,0.180361,0,28
1092,ENSG00000110107,0.180361,0,28
1093,ENSG00000110169,0.348697,35,0
1094,ENSG00000110195,0.342685,26,1
1095,ENSG00000110237,0.136273,3,50
1096,ENSG00000110318,0.328657,61,5
1097,ENSG00000110321,0.198397,61,17
1098,ENSG00000110422,0.156313,28,58
1099,ENSG00000110429,0.11022,3,134
1100,ENSG00000110455,0.226453,17,4
1101,ENSG00000110619,0.230461,5,5
1102,ENSG00000110651,0.152305,0,23
1103,ENSG00000110717,0.146293,44,15
1104,ENSG00000110719,0.118236,0,16
1105,ENSG00000110756,0.184369,43,19
1106,ENSG00000110801,0.11022,1,161
1107,ENSG00000110811,0.410822,59,2
1108,ENSG00000110841,0.166333,20,17
1109,ENSG00000110880,0.172345,17,39
1110,ENSG00000110917,0.358717,34,1
1111,ENSG00000110931,0.507014,113,0
1112,ENSG00000110987,0.132265,0,32
1113,ENSG00000111057,0.358717,96,4
1114,ENSG00000111058,0.511022,104,0
1115,ENSG00000111110,0.308617,35,4
1116,ENSG00000111203,0.192385,0,2
1117,ENSG00000111271,0.200401,0,9
1118,ENSG00000111275,0.150301,0,24
1119,ENSG00000111319,0.130261,0,29
1120,ENSG00000111321,0.198397,0,0
1121,ENSG00000111331,0.160321,4,4
1122,ENSG00000111335,0.190381,3,0
1123,ENSG00000111361,0.178357,0,28
1124,ENSG00000111364,0.346693,65,1
1125,ENSG00000111371,0.176353,11,17
1126,ENSG00000111412,0.166333,1,7
1127,ENSG00000111554,0.182365,16,7
1128,ENSG00000111581,0.114228,0,5
1129,ENSG00000111605,0.276553,51,5
1130,ENSG00000111641,0.11022,0,17
1131,ENSG00000111647,0.126253,26,32
1132,ENSG00000111669,0.114228,0,0
1133,ENSG00000111671,0.126253,0,42
1134,ENSG00000111707,0.116232,1,33
1135,ENSG00000111716,0.190381,3,33
1136,ENSG00000111727,0.248497,66,8
1137,ENSG00000111737,0.142285,0,0
1138,ENSG00000111752,0.130261,19,12
1139,ENSG00000111790,0.116232,9,166
1140,ENSG00000111799,0.132265,1,6
1141,ENSG00000111834,0.132265,3,5
1142,ENSG00000111837,0.214429,1,0
1143,ENSG00000111875,0.172345,9,4
1144,ENSG00000111897,0.210421,47,8
1145,ENSG00000111906,0.134269,0,1
1146,ENSG00000111961,0.162325,2,4
1147,ENSG00000112029,0.130261,0,9
1148,ENSG00000112144,0.174349,10,7
1149,ENSG00000112167,0.118236,0,40
1150,ENSG00000112210,0.140281,27,29
1151,ENSG00000112242,0.146293,1,11
1152,ENSG00000112249,0.178357,33,18
1153,ENSG00000112282,0.142285,15,12
1154,ENSG00000112290,0.292585,17,1
1155,ENSG00000112308,0.118236,0,18
1156,ENSG00000112333,0.318637,8,0
1157,ENSG00000112335,0.274549,28,0
1158,ENSG00000112365,0.168337,0,3
1159,ENSG00000112379,0.274549,69,6
1160,ENSG00000112414,0.45491,101,0
1161,ENSG00000112473,0.296593,12,0
1162,ENSG00000112511,0.190381,10,4
1163,ENSG00000112514,0.232465,49,9
1164,ENSG00000112561,0.224449,0,2
1165,ENSG00000112562,0.132265,0,5
1166,ENSG00000112576,0.220441,0,6
1167,ENSG00000112578,0.364729,26,1
1168,ENSG00000112599,0.126253,0,29
1169,ENSG00000112651,0.202405,53,14
1170,ENSG00000112667,0.446894,86,2
1171,ENSG00000112697,0.126253,5,47
1172,ENSG00000112699,0.188377,2,9
1173,ENSG00000112701,0.108216,0,49
1174,ENSG00000112706,0.232465,16,2
1175,ENSG00000112763,0.166333,1,9
1176,ENSG00000112773,0.152305,0,90
1177,ENSG00000112787,0.208417,4,26
1178,ENSG00000112812,0.226453,8,10
1179,ENSG00000112851,0.122244,11,65
1180,ENSG00000112852,0.106212,0,3
1181,ENSG00000112902,0.40481,87,1
1182,ENSG00000112964,0.344689,2,0
1183,ENSG00000112992,0.446894,120,3
1184,ENSG00000113013,0.158317,5,16
1185,ENSG00000113048,0.194389,5,2
1186,ENSG00000113108,0.112224,0,65
1187,ENSG00000113119,0.150301,1,28
1188,ENSG00000113194,0.126253,0,16
1189,ENSG00000113272,0.176353,0,4
1190,ENSG00000113282,0.102204,4,173
1191,ENSG00000113300,0.176353,23,6
1192,ENSG00000113318,0.134269,6,40
1193,ENSG00000113360,0.226453,26,5
1194,ENSG00000113389,0.116232,1,18
1195,ENSG00000113391,0.114228,2,100
1196,ENSG00000113407,0.130261,0,11
1197,ENSG00000113430,0.160321,0,15
1198,ENSG00000113441,0.176353,22,19
1199,ENSG00000113448,0.164329,6,33
1200,ENSG00000113504,0.262525,13,0
1201,ENSG00000113569,0.122244,6,31
1202,ENSG00000113580,0.396794,111,2
1203,ENSG00000113615,0.144289,13,5
1204,ENSG00000113621,0.118236,0,15
1205,ENSG00000113638,0.150301,27,14
1206,ENSG00000113643,0.282565,17,0
1207,ENSG00000113645,0.274549,6,3
1208,ENSG00000113719,0.270541,3,5
1209,ENSG00000113742,0.204409,39,20
1210,ENSG00000113810,0.126253,37,26
1211,ENSG00000114023,0.130261,0,11
1212,ENSG00000114026,0.142285,0,38
1213,ENSG00000114115,0.40481,85,2
1214,ENSG00000114127,0.128257,35,23
1215,ENSG00000114166,0.174349,27,12
1216,ENSG00000114251,0.172345,0,21
1217,ENSG00000114302,0.140281,16,22
1218,ENSG00000114315,0.134269,0,11
1219,ENSG00000114331,0.124248,34,33
1220,ENSG00000114353,0.338677,34,6
1221,ENSG00000114374,0.216433,15,3
1222,ENSG00000114383,0.118236,3,49
1223,ENSG00000114388,0.130261,14,111
1224,ENSG00000114391,0.138277,26,28
1225,ENSG00000114395,0.342685,60,0
1226,ENSG00000114439,0.346693,93,5
1227,ENSG00000114473,0.176353,1,10
1228,ENSG00000114491,0.202405,4,5
1229,ENSG00000114626,0.106212,1,81
1230,ENSG00000114646,0.164329,0,2
1231,ENSG00000114650,0.196393,0,10
1232,ENSG00000114654,0.200401,4,1
1233,ENSG00000114698,0.278557,55,11
1234,ENSG00000114735,0.168337,6,28
1235,ENSG00000114767,0.332665,69,3
1236,ENSG00000114784,0.272545,2,3
1237,ENSG00000114790,0.308617,20,2
1238,ENSG00000114796,0.112224,20,86
1239,ENSG00000114857,0.128257,5,29
1240,ENSG00000114867,0.308617,36,1
1241,ENSG00000114904,0.278557,20,0
1242,ENSG00000114978,0.11022,22,54
1243,ENSG00000114982,0.126253,1,21
1244,ENSG00000114993,0.228457,2,19
1245,ENSG00000115020,0.138277,6,10
1246,ENSG00000115041,0.214429,17,20
1247,ENSG00000115042,0.214429,37,22
1248,ENSG00000115053,0.238477,11,3
1249,ENSG00000115091,0.160321,7,13
1250,ENSG00000115109,0.162325,5,11
1251,ENSG00000115112,0.156313,0,15
1252,ENSG00000115129,0.162325,0,2
1253,ENSG00000115207,0.250501,53,7
1254,ENSG00000115211,0.266533,68,20
1255,ENSG00000115241,0.108216,0,113
1256,ENSG00000115255,0.280561,18,4
1257,ENSG00000115257,0.196393,8,18
1258,ENSG00000115267,0.114228,2,6
1259,ENSG00000115268,0.290581,68,7
1260,ENSG00000115274,0.182365,32,14
1261,ENSG00000115275,0.328657,14,1
1262,ENSG00000115282,0.266533,19,2
1263,ENSG00000115286,0.276553,16,0
1264,ENSG00000115289,0.266533,75,16
1265,ENSG00000115295,0.222445,27,13
1266,ENSG00000115306,0.106212,4,141
1267,ENSG00000115307,0.138277,5,91
1268,ENSG00000115310,0.12024,0,71
1269,ENSG00000115317,0.280561,7,5
1270,ENSG00000115355,0.296593,62,16
1271,ENSG00000115361,0.116232,0,32
1272,ENSG00000115364,0.124248,1,22
1273,ENSG00000115380,0.446894,72,3
1274,ENSG00000115392,0.150301,0,1
1275,ENSG00000115415,0.104208,1,12
1276,ENSG00000115419,0.12024,3,135
1277,ENSG00000115457,0.190381,1,11
1278,ENSG00000115464,0.182365,71,17
1279,ENSG00000115507,0.148297,1,27
1280,ENSG00000115568,0.116232,1,32
1281,ENSG00000115641,0.240481,22,18
1282,ENSG00000115648,0.420842,54,1
1283,ENSG00000115649,0.12024,0,32
1284,ENSG00000115657,0.194389,5,23
1285,ENSG00000115677,0.126253,0,22
1286,ENSG00000115694,0.238477,20,15
1287,ENSG00000115718,0.118236,0,16
1288,ENSG00000115738,0.390782,53,0
1289,ENSG00000115758,0.102204,0,5
1290,ENSG00000115760,0.118236,26,29
1291,ENSG00000115761,0.112224,0,39
1292,ENSG00000115806,0.186373,4,4
1293,ENSG00000115839,0.134269,16,38
1294,ENSG00000115840,0.146293,1,39
1295,ENSG00000115902,0.104208,0,30
1296,ENSG00000115904,0.208417,51,8
1297,ENSG00000115935,0.310621,44,15
1298,ENSG00000115942,0.188377,18,3
1299,ENSG00000115963,0.180361,10,22
1300,ENSG00000115966,0.186373,42,8
1301,ENSG00000115970,0.238477,0,0
1302,ENSG00000116001,0.264529,32,6
1303,ENSG00000116005,0.124248,10,44
1304,ENSG00000116014,0.342685,3,0
1305,ENSG00000116016,0.150301,7,46
1306,ENSG00000116017,0.200401,0,0
1307,ENSG00000116044,0.549098,145,0
1308,ENSG00000116096,0.136273,5,84
1309,ENSG00000116106,0.182365,7,21
1310,ENSG00000116138,0.160321,14,8
1311,ENSG00000116157,0.438878,84,2
1312,ENSG00000116198,0.126253,19,37
1313,ENSG00000116199,0.108216,11,75
